Id,Comment
13818,omap fix race condit omap dma drivernnth bug could caus irq enabl bit one dma channel isnclearedset unexpectedli driver callingnomaprequestdmaomapfreedma simultaneouslynnnedoffbi fei yang tao Hu toni lindgren 
13819,hack temporarili panic dma error get debug infonid rebecca schultz zavin 
13820,arm sholesdefconfig enabl config option devmapp encryptionnid rebecca schultz zavin 
13821,arm tegra clock add usb clock phynid colin cross 
13822,revert arm mahimahidefconfig set configsmdoffsettcxostatnnthi revert commit iliyan malchev 
13823,revert arm msm smddebug add smem debug info tcxo network relat statisticsnnthi revert commit iliyan malchev 
13824,revert arm mahimahidefconfig set configsmdoffsettcxostatnnthi revert commit iliyan malchev 
13825,revert arm msm smddebug add smem debug info tcxo network relat statisticsnnthi revert commit iliyan malchev 
13826,arm msm fix warn smddebugnnnedoffbi iliyan malchev 
13827,pmem add cach flush ioctl pmem buffersnid dima zavin 
13828,arm msm fix warn smddebugnnnedoffbi iliyan malchev 
13831,arm tegra select cachennnedoffbi colin cross 
13832,arm tegra harmoni enabl cachennnedoffbi colin cross 
13833,usb gadget fsludc sync eptd struct submit controllernnsinc get alloc dmacoher instead noncach neednto cach maint themnnnedoffbi erik gill colin cross 
13834,arm tegra select cachennnedoffbi colin cross 
13835,arm tegra harmoni enabl cachennnedoffbi colin cross 
13836,usb gadget fsludc sync eptd struct submit controllernnsinc get alloc dmacoher instead noncach neednto cach maint themnnnedoffbi erik gill colin cross 
13837,arm tegra select cachennnedoffbi colin cross 
13838,arm tegra harmoni enabl cachennnedoffbi colin cross 
13839,usb gadget fsludc sync eptd struct submit controllernnsinc get alloc dmacoher instead noncach neednto cach maint themnnnedoffbi erik gill colin cross 
13840,resolv issu simplifyautom applic packag name refactoringn 
13841,resolv issu simplifyautom applic packag name refactoringn 
13842,chang resolv issu simplifyautom applic packag name refactoringnid 
13847,video omapfb call updat pan display regardless offsetnnregardless whether xy offset chang call updatenfrom pan display android use pandisplay indic wantsnto draw userspac even xy offset changednw need send updat smart panelnid rebecca schultz zavin 
13848,arm msm usb diag add support get log qxdmnnnedoffbi iliyan malchev 
13849,support syscal libc calln 
13850,android oprofil supportn 
13851,arm msm fix warn smddebugnnnedoffbi iliyan malchev 
13852,arm msmfb add defion output interfac formatsnnnedoffbi iliyan malchev 
13853,arm msm mdplcdc support output format iliyan malchev 
13854,use normal suspend instead earli suspendnncan gener event screen wakelocknid mike chan iliyan malchev 
13855,arm defconfig sholesdefconfig enabl twofish encryptionnnnedoffbi san mehat 
13857,remov proximityalert receiv last proximityalert expiresnnremov proximityalert updat receiv last proximityalert expiresnfix issu 
13858,syscal system call implementationn 
13859,oprofil enablementn 
13860,atom optim string memori routinesnid 
13861,make memtest conform posix memcmp defnn 
13862,arm msm usb diag add support get log qxdmnnnedoffbi iliyan malchev 
13863,arm msm usb diag fix memori leak txreqidlennnedoffbi iliyan malchev 
13864,arm mahimahi enabl support cdma revsnnnedoffbi iliyan malchev 
13865,arm mahimahi fix modifi remotekey adc tabl handl codennon headsetsearphon remot key cannot detect correctli onnmahimahi cdma remotekeyadct need adjust slightli fitnfor version mahimahinnnedoffbi iliyan malchev 
13866,look product config devic addit vendornnthi allow creat opensourc product configurationsnid 
13867,fix buildn 
13869,add provis app gener buildnid 
13885,password apn set shown instead starsnnth password present star edit box also onenexit enter apn editor password starsnnwith thi patch apn password consist starifiedn 
13886,remov window target motion event destroyednnif window wa destroy touch wa press thi destroyednwindow wa still consid target motion eventsnin case thi could result hang insid event dispatch procedurenid 
13887,windowmanagerservic report anr target app die dure dispatch eventnnreset intern state windowmanagerservic target app diednthat allow new event dispatchednid 
13888,ad null check befor object msyncstatu usednnmsyncstatu sparsearray treat suchnthi caus crash dure stabil testn 
13889,titl datepickerdialog use set applic updat correctlynnth datepickerdialog set applic updat correctli follownth follow enter date option set modifi valu date cancel onc enter date optionnnand see titl dialog ha updat correctli thi isndu miss call ondatechang callback datepick class solut wasnto add notifi call updatetim ha calledn 
13890,make led color charg customiz vendornnthi commit make default led color notificationmanagernfor batteri charg customiz via overlay blink onoffntim customiz mannernid 
13891,updat rgb led test casesnnth test case turn rgb led persist light wa correctednth color blink wa updat blue final option turningnoff light wa addedn 
13892,merg eclairnid 
13893,use locapi gp librari genericpass buildnnnedoffbi mike lockwood 
13894,add blowfish support opensslnnthi wa contribut cyanogenmod friedrich schaeuffelhutnnblowfish support need openssl use softwar openvpnn 
13896,retri pend memori statu updat modem radio onnnwhen radio power airplan mode memori statu updat arenignor ril thi fix pend memori statu updat sentnagain radio power back onn 
13898,fix adb handl devic serial number see bug serial number use usb devic name devusbnthi obvious ideal better befor stop eclipsencrash burningnnnot also onli fix linux ad commentedoutnposs solut osx access osx test itnad todo note fix osx window someon els thoughnnposs reason whi merg merg fix osx windowsn Ok buy mac copi window happi thenn thi better current state way wors might sayn pareto patch chang commentsn quit lot overhead involv contribut code androidn simpl chang test click suren otherwis much easier peopl googl look good merg itn yeay shall submit patch futur nid 
13900,everytim bluetooth wa turn two file descriptor closednnus close instead shutdown file descriptor onli clear filendescriptor wa close file descriptor clear threadnwil abl close itn 
13901,bluetoothlcd wakeup dure remot BT pair requestnthi chang fix issu lcd come dure remoteni pair request android suspendnid bheemsen kulkarni 
13907,platform file ianid 
13908,ndk build jni code ianid 
13909,port ndk build tool ianid 
13910,cleanup remov unneed option cleanup tar requir filelistn 
13912,arm call cpufreq notifi set opp point panicnnwithout thi patch call path panic cpufreqnotifytransitionni call irq disabl thi caus kernel bug panicnagainnid rebecca schultz zavin 
13913,misc switch earli suspend hook pmnotifi callbacknnsuspend pmsuspendprepar call chain call beforenthread freez import suspend driver befor usersapcenfreez allow ani pend event drain event queuenotherwis system unabl suspend due wakelocknid mike chan 
13914,misc switch earli suspend hook pmnotifi callbacknnsuspend pmsuspendprepar call chain call beforenthread freez import suspend driver befor usersapcenfreez allow ani pend event drain event queuenotherwis system unabl suspend due wakelocknid mike chan 
13915,chip use pmnotifi callback instead suspendresumennmust suspend driver befor userspac freez otherwis interruptncould occur userspac freez prevent devic sleepingndu event queue wakelock wait drain userspacenid mike chan 
13916,arm mahimahi fix modifi remotekey adc tabl handl codennon headsetsearphon remot key cannot detect correctli onnmahimahi cdma remotekeyadct need adjust slightli fitnfor version mahimahinnnedoffbi iliyan malchev 
13917,arm omap move updateresourcerequest mutex resourcereleasennund condit call updateresourcerequest call back intonresourcereleas call mutex held resourcereleasenthi lead deadlocknid rebecca schultz zavin 
13918,sholesdefconfig enabl uidstatnid mike chan 
13919,arm msm usb diag fix memori leak txreqidlennnedoffbi iliyan malchev 
13920,net wireless fix driver stop scan processingnnnedoffbi dmitri shmidt 
13921,call rfkillsetst avoid inconsist statennwith rfkill api need call rfkillsetst set thenial state thi could result bug bluetooth would power onnid nick pelli 
13922,incal tune improvementsnnnedoffbi iliyan malchev 
13923,revert bluetooth introduc allow flush acl packetsnnthi revert commit nick pelli 
13924,bluetooth use nonflush pb flag default acl data capabl chipsetsnnwith bluetooth acl packet flushabl nonflush thi commitnmak acl data packet nonflush default compat chipset andnadd socket option explicitli request flushabl aclndata packet given socket thi use data cannb safe discard deliv within short time whilenoth acl data discardednnnot make acl data flushabl ha effect unless automat flushntimeout acl link chang default infenid nick pelli 
13925,remov unus projectn 
13926,add perresourc mutex omap resourc frameworknncurr omap resourc fwk use global resmutexnfor resourcerequest resourcereleas callsnfor avail resourcesit may caus deadnlock resourcerequestresourcereleas callednrecursivelynnfor current resourc changelevelnimplement use resourcereleas remov constraintnthi function may call resourcereleas constrait target level less thi scenario global resmutex operationnwil call thi caus secondndown oper hang therennto fix problem perresourc mutex addednto avoid hangup resourcerequestresourcereleaseni call recursivelynid chunqiu wang mike chan 
13927,revert arm omap move updateresourcerequest mutex resourcereleasennthi revert commit mike chan 
13928,sound oss fix audio write timeout errornnsubmit behalf helen tran eric laurent 
13929,sound oss cpcap use second mic video record separ codec stdac mutennsubmit behalf helen tran eric laurent 
13931,set sarestor sigactionnngdb look specif opcod sequenc tri recogn stacknfram signal trampolin sequenc look happen thosencr sarestor set sinc glibc alway set restor thisnpatch doe trampolin correctli identifiednid 
13932,add miss archsh file cleanup experiment codenid 
13933,ad support dladdrnndladdr gnu extens function allow caller retrievensymbol inform specifi memori address use thingsnlik gener backtrac inform runtimenid 
13936,debuggerd show function name tombston backtracesnnthi chang enabl debuggerd provid backtrac functionnnam tombston file log messag doe thi readingnth imag file address found pars dynamicnsymbol tabl tri extract symbol correspond givennaddressnnthi work best wlexportdynam ad ldflagsnof librari execut becaus thi caus symbolsnto ad dynam symbol tabl thi flag presentnit still work onli abl identifi functionsnwhich part extern api libraryexecutablenid 
13937,arm msm usb diag fix sever deadlocksnn diagreleas get block becaus userlock wa acquir beforen waiteventinterrupt diagwritediagreadn wake usb statu chang help userspacen return readwrit whenn usb offlinen echo sysmodulediagparametersenablednnnedoffbi iliyan malchev 
